"sku";"name";"short_description";"description";"category";"category_url";"manufacturer";"ean";"size";"color";"price";"special_price";"image_small";"image_big";"deeplink";"delivery_time";"shipping_costs_de";"shipping_costs_at";"shipping_costs_ch"
"17079200490434";"Trek-Schuh Mirella Peak AQ 2 J 904 NAVY/ROT 36";"  Farbe: navy-rot  Gr&ouml;&szlig;e: 28-39  ";"Trekking-Schuh mit Aquamax Membrane (wasserdicht, atmungsaktiv )  Details:    Obermaterial Wildleder   herausnehmbare Einlegesohle   rutschfeste Gummiaussensohle  ";"Kinder > Schuhe|Schuhe > mehr... > Kinderschuhe";"http://teamalpin.test.kirchbergerknorr.de/de_de/kinder/schuhe.html | http://teamalpin.test.kirchbergerknorr.de/de_de/schuhe/mehr/kinderschuhe.html";"McKINLEY";"7611312186363";"36";"904 NAVY/ROT";"49.95";"49.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/7/170792004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/7/170792004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-trek-schuh-mirella-peak-aqx-2-jr.html";"Verfügbar - Lieferzeit 1-3 Tage";"0";"3.95";"20"
"17101500486901";"Camping-Tisch aus Aluminium 869 SILBER -";"  Gewicht: ca.3,42 kg   Farbe: silber  ";"Campingtisch f&uuml;r 4 Personen aus Aluminium  Details:    Ma&szlig;e: ca. 70 x&nbsp;70 x 70 cm   abnehmbare Tischplatte   zusammenfaltbares Rahmensystem   ein l&auml;ngenverstellbares Bein  ";"Camping > Outdoormöbel > Tische";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/outdoormobel/tische.html";"McKINLEY";"7611311821708";"";"869 SILBER";"39.95";"39.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/7/171015004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/7/171015004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-camping-tisch-aus-aluminium.html";"Lieferzeit 5-7 Tage";"2.95";"3.95";"20"
"17102100490101";"Faltstuhl Relax 901 ANTHRAZIT -";"  Gewicht: ca. 4,4 kg   Farbe: anthrazit  ";"Faltstuhl aus Polyester mit PE-Beschichtung  Details:    Material: 55D Polyester mit PE-Beschichtung, Stahlrohr   2 Armlehnen   Getr&auml;nkehalter   Ma&szlig;e: ca.&nbsp;141 x 86 x&nbsp;91 cm   verstellbares und abnehmbares Fu&szlig;teil  ";"Camping > Outdoormöbel > Stühle";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/outdoormobel/stuhle.html";"McKINLEY";"7611311821845";"";"901 ANTHRAZIT";"29.95";"29.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/7/171021004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/7/171021004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-faltstuhl-relax.html";"Verfügbar - Lieferzeit 1-3 Tage";"2.95";"3.95";"20"
"17102400490101";"Faltstuhl Comfort 901 ANTHRAZIT -";"  Gewicht: ca.&nbsp;2,7 kg   Farbe: anthrazit  ";"Faltstuhl aus Polyester  Details:    Material: 500D Polyester, Stahlrohr   2 Armlehnen   Getr&auml;nkehalter   Ma&szlig;e: ca.&nbsp;54 x&nbsp;52 x&nbsp;42/90 cm   ";"Camping > Outdoormöbel > Stühle";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/outdoormobel/stuhle.html";"McKINLEY";"7611311821890";"";"901 ANTHRAZIT";"19.95";"19.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/7/171024004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/7/171024004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-faltstuhl-comfort.html";"Verfügbar - Lieferzeit 1-3 Tage";"2.95";"3.95";"20"
"17102600490101";"Camping-Dreibein-Hocker 901 ANTHRAZIT -";"  Gewicht:          ca. 1 kg  ";"Camping-Dreibein-Hocker  Details:    Material:         600D Polyester                   Stahlrohr   Ma&szlig;e (L x B x H): ca. 33 x 33 x 46 cm&nbsp;   Mit Schultergurt an Tragetasche  ";"Camping > Outdoormöbel > Stühle";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/outdoormobel/stuhle.html";"McKINLEY";"7611311821920";"";"901 ANTHRAZIT";"7.99";"7.99";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/7/171026004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/7/171026004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinly-camping-dreibein-hocker.html";"Verfügbar - Lieferzeit 1-3 Tage";"2.95";"3.95";"20"
"17104400490101";"Fam-Zelt Ventura 5 901 HÂ´GRAU/CHARCOAL -";"  Gewicht:&nbsp;14,8 kg   Farbe: grau/charcoal  ";"Familienzelt in klassischer Kuppelform mit gro&szlig;er Stehh&ouml;he, einer Schlafkabine und gro&szlig;em Vorzelt.  Details:    Zeltform: Kuppel   Au&szlig;enmaterial: Polyester 2.000 Wassers&auml;ule   Innenzeltmaterial: Polyester   Bodenmaterial: Polyester 10.000 Wassers&auml;ule   Moskitonetz   2 Eing&auml;nge   Stahl Heringe   Gr&ouml;&szlig;e Innenzelt: ca. 210 x&nbsp;300 x 190 cm   Gr&ouml;&szlig;e Au&szlig;enzelt: ca.&nbsp;160+220 x&nbsp;310 x&nbsp;195 cm  ";"Camping > Zelte+Zubehör > Familienzelte";"http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/zelte/familienzelte.html";"McKINLEY";"7611312327438";"";"901 H´GRAU/CHARCOAL";"129.95";"129.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/7/171044004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/7/171044004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-familienzelt-fam-zelt-ventura-5.html";"Verfügbar - Lieferzeit 1-3 Tage";"0";"3.95";"20"
"17171100489301";"Pflaster Sport Pads 893 TRANSPARENT -";"  Farbe: transparent  ";"Blasenpflaster in McKinley-Premium-Qualit&auml;t.  Details:    Hautstelle wird nahezu unsichtbar und faltenfrei verschlossen.&nbsp;  Hydrokolloidkissen erzeugt optimales Heilklima.&nbsp;  Hautregeneration wird unterst&uuml;tzt.  Wasser-, schmutz- und keimabweisend.&nbsp;  Schmerzlinderung und beschleunigte Heilung  optimale Wundhygiene  Atmungsaktiv und k&uuml;hlend  Hervorragend hautvertr&auml;glich (latexfrei).  ";"Rucksäcke > Zubehör > Zubehör und Ersatzteile|Ausrüstung > Pflegemittel > Erste Hilfe";"http://teamalpin.test.kirchbergerknorr.de/de_de/ausruestung/pflegemittel/erste-hilfe.html | http://teamalpin.test.kirchbergerknorr.de/de_de/rucksaecke/zubehoer-ersatzteile-accessoires/zubehoer-ersatzteile.html";"McKINLEY";"7611312049927";"";"893 TRANSPARENT";"6.9899";"6.9899";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/7/171711.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/7/171711.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/mckinley-erste-hilfe-pflaster-sport-pads.html";"Verfügbar - Lieferzeit 1-3 Tage";"2.95";"3.95";"20"
"1742401H06301001";"Explorer Cont. PL`11 - -";"  Packma&szlig;: 70 cm  Max. L&auml;nge: 140 cm  ";"Hochentwickelter Stock f&uuml;r anspruchsvolle Touren aus langj&auml;hrig getesteten,  bew&auml;hrtem Material.  Details:    Trekkingschlaufe   EVA Foam Contour Griff   Material: Alu, Alloy 7075-T6   Durchmesser: &Oslash; 18/16/14 mm   POWER LOCK II Verstellsystem   Vario Miniteller   Wolfram/Carbid Flexspitze  ";"Bergsport > Teleskop-, Wanderstöcke|Camping > Teleskopstöcke|Winter > Stöcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/bergsport/teleskop-wanderstocke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/camping-reisen/teleskopstocke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/stocke.html";"KOMPERDELL";"";"";"";"79.95";"71.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/e/x/explorer_contour_pl.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/e/x/explorer_contour_pl.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/komperdell-explorer-cont-pl-11-trekkingstock.html";"Lieferzeit 5-7 Tage";"0";"3.95";"20"
"1742411H06301001";"Highlander Cork `11 - -";"  Packma&szlig;: 65 cm   Max. L&auml;nge: 140 cm  ";"Hervorragender Trekkingstock der Komperdell Basics-Serie  Details:    Alu 7075 - T6: langj&auml;hrig getestet &amp; bew&auml;hrtes Material   Korkgriff: nat&uuml;rlich verarbeitetes Korkmaterial f&uuml;r angenehmes Griffgef&uuml;hl   Systemschlaufe breit: Schlaufe ohne Schnalle f&uuml;r besten Komfort   Kork Kompact Griff   Alu, Alloy 7075-T6   &Oslash; 18/16/14 mm   Vario Miniteller   Wolfram/Carbid Flexspitze  ";"Bergsport > Teleskop-, Wanderstöcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/bergsport/teleskop-wanderstocke.html";"KOMPERDELL";"";"";"";"49.95";"44.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/7/1742411.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/7/1742411.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/komperdell-highlander-cork-12-stock.html";"Lieferzeit 5-7 Tage";"0";"3.95";"20"
"1752402H06300001";"Carbon PLW's Asana - -";"  Max. L&auml;nge: 135 cm   Packma&szlig;: 100 cm   Gewicht: 172 g  ";"Tourenstock eignet sich optimal f&uuml;r den Touren- und Trekkingbereich. Dank des  Powerlocksystems kann man den Stock mit einem Handgriff schnell und sicher  verstellen selbst bei tiefsten Temperaturen. Spezielle Griffkopfkonstruktion f&uuml;r  mehr Halt - ideal beim Aufstieg  Details:    Touring Griff Women   Padded Strap   2-tlg.: 100% Carbon, &Oslash; 14 mm; UT: Carbon, &Oslash; 12 mm   G&rsquo;Reptile Griffzone   Power Lock II Verschluss   Vario Winterteller   extralange Wolfram/Carbid Flexspitze  ";"Bergsport > Teleskop-, Wanderstöcke|Winter > Stöcke|Winter > Skitouren > Skitourenstöcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/bergsport/teleskop-wanderstocke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/stocke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/skitourenausrustung/skiourenstocke-teleskopstocke.html";"KOMPERDELL";"";"";"";"129.95";"116.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/7/1752402-1.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/7/1752402-1.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/komperdell-carbon-plw-s-asana-tourenstock.html";"Lieferzeit 5-7 Tage";"0";"3.95";"20"
"1752409H06300001";"C3 Duolock Men - -";"  Rohr: 100% Carbon   L&auml;nge: 68-140cm  ";"Der 3 teilige Tourenstock eignet sich optimal f&uuml;r den Touren- und  Trekkingbereich. Der DUOLOCK&trade; Mechanismus bietet doppelte Haltekraft. Durch das  STOP LOCK System bilden die einzelnen Stocksysteme eine Einheit. Der angenehme  EVA Foam Griff sorgt f&uuml;r h&ouml;chste Stabilit&auml;t und besten Komfort.  Details:    EVA Foam Griff   Komperdell Neoprenschlaufe   G&acute;Reptile Griffzone   100% Carbon   Durchmesser: 16/14/12mm   DUOLOCK&trade; Verstellmechanismus   STOP LOCK Blockiersystem   Vario Miniteller   Wolfram/Carbid Flexspitze   Packma&szlig;: 68cm   max. L&auml;nge: 140cm   Gewicht: 195g   ";"Bergsport > Teleskop-, Wanderstöcke|Winter > Stöcke|Winter > Skitouren > Skitourenstöcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/bergsport/teleskop-wanderstocke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/stocke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/skitourenausrustung/skiourenstocke-teleskopstocke.html";"KOMPERDELL";"";"";"";"120";"98.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/c/3/c3_duolock_men_pm.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/c/3/c3_duolock_men_pm.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/komperdell-c3-duolock-men-trekkingstock.html";"Lieferzeit 5-7 Tage";"0";"3.95";"20"
"1752413H06300001";"C3 Airshock Men - -";"  Rohr: 100% Carbon   L&auml;nge: 71-140 cm  ";"Der 3 teilige Tourenstock eignet sich optimal f&uuml;r den Touren- und  Trekkingbereich. Der DUOLOCK&trade; Mechanismus bietet doppelte Haltekraft. Durch das  STOP LOCK System bilden die einzelnen Stocksysteme eine Einheit. Der angenehme  EVA Foam Griff sorgt f&uuml;r h&ouml;chste Stabilit&auml;t und besten Komfort.  Details:    EVA Foam Griff   Komperdell Neoprenschlaufe   G&acute;Reptile Griffzone   100% Carbon   Durchmesser: 16/14/12mm   Airshock&trade; D&auml;mpfungssystem   STOP LOCK Blockiersystem   DUOLOCK&trade; Verstellmechanismus   Vario Miniteller   Wolfram/Carbid Flexspitze   Packma&szlig;: 71cm   max. L&auml;nge: 140cm   Gewicht: 221g   ";"Winter > Skitouren > Skitourenstöcke|Bergsport > Teleskop-, Wanderstöcke|Winter > Stöcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/bergsport/teleskop-wanderstocke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/stocke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/skitourenausrustung/skiourenstocke-teleskopstocke.html";"KOMPERDELL";"";"";"";"129.95";"116.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/c/3/c3_airshock_men_pm.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/c/3/c3_airshock_men_pm.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/komperdell-c3-airshock-men-tourenstock.html";"Lieferzeit 5-7 Tage";"0";"3.95";"20"
"1752416H06301001";"C2 Carbon PL`10 - -";"&nbsp;    Max. L&auml;nge: 145cm  Gewicht: 199g  ";"  Leichtester Tourenstock von Komperdell!    Details:      Airfoam Griff Men: ergonomisch geformt f&uuml;r besten Komfort   Airfoam Schlaufe   2-tlg.: OT: 100% Carbon, &Oslash; 14 mm;   UT: Carbon, &Oslash; 12/9 mm   G&rsquo;Reptile Griffzone   Power Lock II: schnell &amp; einfach mit Klappmechanismus zu  verstellen   Vario Winterteller   extralange Wolfram/Carbid Flexspitze  Packma&szlig;: 110 cm    ";"Winter > Skitouren > Skitourenstöcke|Bergsport > Teleskop-, Wanderstöcke|Winter > Stöcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/bergsport/teleskop-wanderstocke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/stocke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/skitourenausrustung/skiourenstocke-teleskopstocke.html";"KOMPERDELL";"";"";"";"119.95";"109.9501";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/c/2/c2_carbon_pl_1.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/c/2/c2_carbon_pl_1.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/komperdell-c2-carbon-pl-10-stock.html";"Lieferzeit 5-7 Tage";"0";"3.95";"20"
"1752502H06300001";"Carbon PL M's 11 - -";"  Max. L&auml;nge: 145 cm   Packma&szlig;: 110 cm   Gewicht: 195 g  ";"Tourenstock eignet sich optimal f&uuml;r den Touren- und Trekkingbereich. Dank des  Powerlocksystems kann man den Stock mit einem Handgriff schnell und sicher  verstellen selbst bei tiefsten Temperaturen. Spezielle Griffkopfkonstruktion f&uuml;r  mehr Halt - ideal beim Aufstieg  Details:    Touring Griff   Padded Strap   2-tlg.: 100% Carbon, &Oslash; 14 mm; UT: Carbon, &Oslash; 12 mm   G&rsquo;Reptile Griffzone   Power Lock II Verschluss   Vario Winterteller   extralange Wolfram/Carbid Flexspitze  ";"Winter > Skitouren > Skitourenstöcke|Bergsport > Teleskop-, Wanderstöcke|Winter > Stöcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/bergsport/teleskop-wanderstocke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/stocke.html | http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/skitourenausrustung/skiourenstocke-teleskopstocke.html";"KOMPERDELL";"";"";"";"129.95";"116.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/7/1752507.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/7/1752507.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/komperdell-carbon-pl-m-s-11-tourenstoecke.html";"Lieferzeit 5-7 Tage";"0";"3.95";"20"
"1782412H06300001";"Contour Titanal PL Hans Kammerlande - -";"  Rohr: Titanal   L&auml;nge: 71-140cm  ";"Leichter 3-teiliger Wanderstock, durch spezielle Aluminium-Legierung. Das  Power Lock II Verstellystem bietet 80% verbesserte Haltekraft und ist somit das  st&auml;rkste und sicherste aller Zeiten. Au&szlig;erdem ist es stufenlos verstellbar und  mit einem Klick fixiert.  Details:    EVA Airfoam Contourgriff   Komperdell Airfoamschlaufe   Teleskopstock TITANAL.HF   Durchmesser: 16/14/12mm   POWER LOCK II Verstellsystem   Vario Miniteller   Wolfram/Carbid Flexspitze   Gewicht: 262g   Packma&szlig;: 71 cm   max. L&auml;nge: 140 cm  ";"Bergsport > Teleskop-, Wanderstöcke";"http://teamalpin.test.kirchbergerknorr.de/de_de/bergsport/teleskop-wanderstocke.html";"KOMPERDELL";"";"";"";"99.95";"89.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/c/o/contour_titanal_pl_men_pm.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/c/o/contour_titanal_pl_men_pm.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/komperdell-contour-titanal-pl-hans-kammerlander-stock.html";"Lieferzeit 5-7 Tage";"0";"3.95";"20"
"18008800654520";"Ski-Stiefel Skitty 545 WEISS/BLAU 18,5";"  Farbe: blau   Gr&ouml;&szlig;en: 15,5-22,5  ";"Kinder Ski-Stiefel  Details:    Heckeinstieg   Memory-Schnalle   Microfleece Innenschuh   Material: Polypropylen  ";"Sets|Kinder > Kinderskistiefel|Schuhe > Ski alpin > Kinderskistiefel|Sets > Kinderset (Ski+Bdg.+Schuh) / gurt|Kinder > Schuhe|Winter > Ski Alpin > Kinderskistiefel";"http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/ski-alpin/kinderskistiefel.html | http://teamalpin.test.kirchbergerknorr.de/de_de/kinder/kinderskistiefel.html | http://teamalpin.test.kirchbergerknorr.de/de_de/kinder/schuhe.html | http://teamalpin.test.kirchbergerknorr.de/de_de/schuhe/ski-alpin/kinderskistiefel.html | http://teamalpin.test.kirchbergerknorr.de/de_de/sets/kinderset-ski-bdg-schuh-gurt.html";"TECNOPRO";"7611313882004";"18,5";"545 WEISS/BLAU";"49.95";"39.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/1/11328_0.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/1/11328_0.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/tecno-pro-ski-stiefel-skitty.html";"Verfügbar - Lieferzeit 1-3 Tage";"0";"3.95";"20"
"18008800654526";"Ski-Stiefel Skitty 545 WEISS/BLAU 20,5";"  Farbe: blau   Gr&ouml;&szlig;en: 15,5-22,5  ";"Kinder Ski-Stiefel  Details:    Heckeinstieg   Memory-Schnalle   Microfleece Innenschuh   Material: Polypropylen  ";"Sets|Kinder > Kinderskistiefel|Schuhe > Ski alpin > Kinderskistiefel|Sets > Kinderset (Ski+Bdg.+Schuh) / gurt|Kinder > Schuhe|Winter > Ski Alpin > Kinderskistiefel";"http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/ski-alpin/kinderskistiefel.html | http://teamalpin.test.kirchbergerknorr.de/de_de/kinder/kinderskistiefel.html | http://teamalpin.test.kirchbergerknorr.de/de_de/kinder/schuhe.html | http://teamalpin.test.kirchbergerknorr.de/de_de/schuhe/ski-alpin/kinderskistiefel.html | http://teamalpin.test.kirchbergerknorr.de/de_de/sets/kinderset-ski-bdg-schuh-gurt.html";"TECNOPRO";"7611313882028";"20,5";"545 WEISS/BLAU";"49.95";"39.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/1/11328_0.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/1/11328_0.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/tecno-pro-ski-stiefel-skitty.html";"Verfügbar - Lieferzeit 1-3 Tage";"0";"3.95";"20"
"18008800654532";"Ski-Stiefel Skitty 545 WEISS/BLAU 22,5";"  Farbe: blau   Gr&ouml;&szlig;en: 15,5-22,5  ";"Kinder Ski-Stiefel  Details:    Heckeinstieg   Memory-Schnalle   Microfleece Innenschuh   Material: Polypropylen  ";"Sets|Kinder > Kinderskistiefel|Schuhe > Ski alpin > Kinderskistiefel|Sets > Kinderset (Ski+Bdg.+Schuh) / gurt|Kinder > Schuhe|Winter > Ski Alpin > Kinderskistiefel";"http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/ski-alpin/kinderskistiefel.html | http://teamalpin.test.kirchbergerknorr.de/de_de/kinder/kinderskistiefel.html | http://teamalpin.test.kirchbergerknorr.de/de_de/kinder/schuhe.html | http://teamalpin.test.kirchbergerknorr.de/de_de/schuhe/ski-alpin/kinderskistiefel.html | http://teamalpin.test.kirchbergerknorr.de/de_de/sets/kinderset-ski-bdg-schuh-gurt.html";"TECNOPRO";"7611313882042";"22,5";"545 WEISS/BLAU";"49.95";"39.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/1/11328_0.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/1/11328_0.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/tecno-pro-ski-stiefel-skitty.html";"Verfügbar - Lieferzeit 1-3 Tage";"0";"3.95";"20"
"1801HX7800001";"240 Profile Quicki, 1cm Markierung - -";"  L&auml;nge: 240cm  ";"Klassische  system-unabh&auml;ngige Sonde  &nbsp;  Details:      1cm Markierungen    bew&auml;hrter Zug- Drehverschluss   6-teiliges 7075-er Aluminiumrohr   Arbeitsl&auml;nge: 240 cm   Packmass: 46 cm   Durchmesser: 1.1 cm   inklusive Packsack   nicht integrierbar in Schaufel Schaft     &nbsp";"Sets|Sets > VS-Geräte Set der Marke Pieps_Version_2 / lawinensonde|Sets > VS-Geräte Set der Marke BCA_Version_2 / lawinensonde|Sets > VS-Geräte Set der Marke Arva_Version_2 / lawinensonde|Winter > Skitouren > Lawinensonden|Sets > VS-Geräte Set der Marke Mammut_Version_2 / lawinensonde";"http://teamalpin.test.kirchbergerknorr.de/de_de/wintersport/skitourenausrustung/lawinensonden.html | http://teamalpin.test.kirchbergerknorr.de/de_de/sets/vs-gerate-set-der-marke-pieps-version-2-lawinensonde.html | http://teamalpin.test.kirchbergerknorr.de/de_de/sets/vs-gerate-set-der-marke-mammut-version-2-lawinensonde.html | http://teamalpin.test.kirchbergerknorr.de/de_de/sets/vs-gerate-set-der-marke-arva-version-2-lawinensonde.html | http://teamalpin.test.kirchbergerknorr.de/de_de/sets/vs-gerate-set-der-marke-bca-version-2-lawinensonde.html";"BCA";"";"";"";"46";"46";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/3/1313_0.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/3/1313_0.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/240-profile-quicki-1cm-markierung-1.html";"Verfügbar - Lieferzeit 1-3 Tage";"0";"3.95";"20"
"18086900490008";"Gamasche Classic 900 GRAU/SCHWARZ M";"  Gr&ouml;&szlig;e: M, L   Farbe: grau/schwarz  ";"Gamasche Classic  Details:    Material: Polyester   Wassers&auml;ule: ca. 2.000 mm   Velcro-Verschluss  ";"Schuhe > Accessoires > Socken & Gamaschen";"http://teamalpin.test.kirchbergerknorr.de/de_de/schuhe/accessoires/socken-gamaschen.html";"McKINLEY";"7611314054783";"M";"900 GRAU/SCHWARZ";"19.95";"19.95";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/small_image/150x/9df78eab33525d08d6e5fb8d27136e95/1/8/180869004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/media/catalog/product/cache/0/image/300x/9df78eab33525d08d6e5fb8d27136e95/1/8/180869004.jpg.jpg";"http://teamalpin.test.kirchbergerknorr.de/de_de/gamasche-classic.html";"Verfügbar - Lieferzeit 1-3 Tage";"2.95";"3.95";"20"
